,Adyar Dry Waste,Anna Nagar Dry Waste,T. Nagar Dry Waste,Kodambakkam Dry Waste,Mylapore Dry Waste,Royapettah Dry Waste,Velachery Dry Waste,Nungambakkam Dry Waste,Alwarpet Dry Waste,Besant Nagar Dry Waste,Saidapet Dry Waste,Thiruvanmiyur Dry Waste,Perambur Dry Waste,Egmore Dry Waste,Guindy Dry Waste,Pallavaram Dry Waste,Chromepet Dry Waste,Tambaram Dry Waste,Porur Dry Waste,Madipakkam Dry Waste,Adyar Wet Waste,Anna Nagar Wet Waste,T. Nagar Wet Waste,Kodambakkam Wet Waste,Mylapore Wet Waste,Royapettah Wet Waste,Velachery Wet Waste,Nungambakkam Wet Waste,Alwarpet Wet Waste,Besant Nagar Wet Waste,Saidapet Wet Waste,Thiruvanmiyur Wet Waste,Perambur Wet Waste,Egmore Wet Waste,Guindy Wet Waste,Pallavaram Wet Waste,Chromepet Wet Waste,Tambaram Wet Waste,Porur Wet Waste,Madipakkam Wet Waste
2024-02-09,1.556290804594451,2.707617440844295,4.371419551341829,4.272133223023354,1.409655033809666,1.625533395471852,2.216794766397631,1.301436276333361,2.698652011362372,1.430470820598328,3.27287037467938,1.986227759244624,3.385732261398491,1.470102571614551,4.903535473674133,4.730244815429362,2.567187754258663,1.968714376504342,2.001592851414291,2.933574140809568,2.483177635285371,4.674857717831274,2.618100574373917,3.965597964828686,1.627252083571234,3.134724305993195,2.974935853882521,3.364927786817407,3.719549959457168,4.444077767258388,1.919868986946628,2.526136442633039,1.228731151944575,3.496725119550965,4.739039657344875,2.584788434906568,4.887004325375358,3.391500978672523,1.844986837172079,3.118116101009642
2024-02-10,1.159971207602868,3.558820424300508,2.633211633358979,2.509626290355549,4.237459885956794,3.83614184073316,4.817335261570769,2.407744961982763,4.590171058597623,4.079868745000356,2.429698606378852,3.486661745813031,2.154279830606782,4.497599668299369,1.449709268849245,1.849737445176164,1.732133168319685,2.612104009617155,3.980931840128517,3.107629796208721,3.560182182090097,3.665091329491537,3.5521672334226,1.758455877353824,1.833242346153292,1.96585220336639,3.931975662110863,2.997418096610269,3.685022297627521,4.197453641682859,3.256278081605072,2.884564163670476,2.610060387980005,3.14505148039027,1.598313921550843,4.145782010979087,4.651036948046269,4.24946014420197,4.287582266646142,4.317605650577555
2024-02-11,2.95070529415283,1.002183859587983,2.701606901420219,1.254215099344634,1.833013008485935,4.729575755841978,1.861592817372953,4.43335055453705,4.211573486245337,1.636584947768971,3.422847829081115,1.462647487620053,3.911552633478046,3.549849109488826,4.247754246764077,2.917538197556752,4.659452351333531,1.197395787153759,2.171554260108059,3.860210389860668,1.702596462849495,4.983250917933093,3.628743161849199,2.683708256319589,4.552095409068143,3.329405091956909,4.974498036294007,4.008294777800817,2.470042837038905,3.97024890121,3.920439888900246,2.251963111107191,4.536700963427305,1.563059665469174,2.461094059215771,3.545096764111234,2.916556476833099,3.712623590343645,4.989414724291906,1.311986548244451
2024-02-12,2.672436846992003,1.691805417084626,1.428842981714184,4.269356445846485,2.892571913862577,4.52913468767643,3.933156537266904,2.638904822522974,2.494044056622735,3.062553386605007,4.556239812758914,3.949114318856672,1.020611857076093,3.776631405476502,4.678029627623283,3.841823038017966,1.708023126269984,2.934072509709835,1.561264071693678,2.435981113358528,4.035875435331035,4.26969803420374,2.128805765253723,2.020624209624559,2.765430491199299,2.575427030373155,3.031276270248621,1.846336806169035,2.975201900140165,4.251009691228108,4.531533569071303,3.66704904987427,2.15252185579225,4.492980473367004,2.684911643978817,1.927228761059539,1.538389236031875,4.846675431771214,1.351916617858949,3.119041859738911
2024-02-13,4.748468167762071,4.693221230234833,2.131347408704332,2.358524176664797,3.400851472525176,4.85278918104152,1.591205336261562,2.027666574746676,4.494227309163086,2.967568926833378,4.595844368908127,1.742071590092705,3.130674349885443,2.305078530597489,2.266170239569904,2.787507855784797,2.732309796405074,2.429387518711818,4.659883081262475,3.926976741731571,1.808709086228766,4.473121581848016,1.778106774037835,3.945919037535172,1.660463873646636,4.75244899478645,3.653299997770742,2.660483459870802,4.84993003894303,3.096203446231948,2.536294917247064,1.649902013630982,3.884357265485576,3.385331775158325,1.891571387911978,1.999847338595685,1.88152851302817,2.983367459927175,1.189157251848015,2.156989938230675
2024-02-14,3.910187965326119,2.159653798367822,3.310837697267361,4.116717733207336,4.182361474172852,2.378121843017249,4.083491026274592,3.943575587230932,1.566025942487601,4.463781874265909,2.765285880721643,2.945641795554662,2.793476715591989,3.27138400591003,3.484676989468219,2.992718263051774,4.467154173036382,3.510939024781138,2.60571179722208,2.666767027634844,3.946495775989433,3.484919613330699,4.274384578018411,3.979299819663171,1.085109349441364,3.278276536448964,2.753666907213337,2.445200175089602,4.969526345845297,3.62785348302098,2.004280292554748,3.131464234818661,1.380927732424164,3.98109311911116,2.390606958481309,1.675533491355344,1.64968585191779,1.060915461480926,4.11152101302838,3.914799502777765
2024-02-15,4.243354460515805,2.39276777098608,1.845819183129654,1.237532752023157,4.504107391682297,4.6741858047614,1.480480728653904,2.337894965984459,1.701488278060975,1.463593875303519,4.599466972000121,1.227509036581422,4.921942653876027,1.385803442789537,4.453882596774343,3.266024427956651,2.471669951271493,2.369369506500631,4.029456572950835,2.258293180017149,2.940103569998389,2.223859023615737,2.566446610920835,4.536353967762034,1.48519908889151,1.118258960504824,1.862897798838842,3.08274253325526,1.030731672779777,1.417058936573742,3.791455927466847,2.792251428487575,4.794555840057138,4.643066270410445,2.105831585604183,2.510863720235983,4.672686925350585,3.317030378869973,2.478887631060923,4.201626821419799
2024-02-16,3.629275666468567,3.06930433406432,2.939862580632282,4.604648682596647,3.218580234481038,4.30744641219478,3.902294136405958,1.154228984235993,4.092440210021676,1.867481000364163,4.612598587406286,1.171696762435328,2.332288137897275,1.398931788939016,2.902356468339375,4.280089743479007,2.192749438652256,1.603739589244166,2.321068142787597,4.255520567682543,4.698016430409103,3.693972258814314,1.923614311015606,4.277042063382931,2.682104645656056,3.792186319649894,2.945414465534008,4.763459617669751,1.273500962074953,1.623186817630016,1.778273047264572,1.884002026638005,1.941710473441848,1.611400819422933,3.77167020940034,1.872622993071233,1.941813924088863,1.789553048888456,2.594748878764488,4.834372411945393
2024-02-17,1.561535831197387,1.909449796310007,1.275407857973496,3.822840175958431,2.580932974145347,2.243359908573264,3.874505561364608,2.343910169361021,3.911085092857672,4.260797581257254,1.870651373830954,4.895274787383933,1.649431791650667,2.16336362662697,1.719181163334166,2.382022625425338,2.920243551283022,3.088703476008476,4.414424169185088,4.557791635263467,2.467120878208043,2.190496718656553,1.274398363615984,2.410110126556932,1.928784185190699,4.051709352086673,1.446513199425045,1.57472416781682,2.114041203512456,2.15210731734122,4.385219746784452,4.165134625801949,3.314542532820901,2.154354715440186,2.275513412843969,3.368873099930579,3.959466235059296,2.536392220433798,3.038248114577501,4.552132546130776
2024-02-18,1.880415443123626,3.49157612874301,1.445984229194862,2.835879440728273,2.289334152186473,2.266002981814426,2.930336966848404,3.91931054211707,1.276730635169558,4.516693350749618,3.939255098522244,1.705997555556241,4.756643636349482,3.025248896093554,4.999234312467861,1.789037897202951,3.139632793532805,2.160992170239714,2.216694229556986,3.364261523335961,3.599163426833723,3.1422005281676,1.284889844567565,1.704060847111644,1.803966335262493,3.492593169809179,1.4324510068182,1.115979479926506,2.441402230607461,3.875436714035231,3.772997417208237,4.170681407801556,3.784993025077238,3.453142314405848,2.944648387030581,1.833993281951882,3.274192223426472,3.546498992833365,1.494973313658865,3.260589354412539
2024-02-19,4.686876267483333,4.221055422316701,3.895765594005304,3.236695128406809,4.689194014669791,2.969445626763537,4.495328713338873,4.335926575506527,1.855341387206346,4.084901851863641,1.048684627773035,2.29131815019235,1.918269778767799,3.027451833949254,3.947412646723142,1.390705469790896,3.059688807747074,4.753648086777543,1.914586203931782,3.708564576445696,1.390994852774206,3.188307209225967,1.635675564074566,1.476054188833332,1.452400224055347,4.644101251323628,3.392349269809769,2.000634888808556,1.285795511968366,3.14472567404841,1.579211883507234,4.113611737618003,2.984438626407229,3.905795539429359,2.582906395280568,3.809290978481442,3.738457425372049,3.245664832302814,4.382958536632518,3.329894294409507
2024-02-20,3.37152108312463,1.040254782624373,2.903304783428891,3.835081563764195,1.175901728096362,4.51808593209492,3.080325666542692,1.122644193302872,1.897654447683361,4.814702785709252,3.329278932208221,1.429890271075218,2.150178009122246,2.826814503441937,1.083800277070922,2.646462054455035,2.957834541738793,1.974711501124929,3.354556001167946,4.012960478368708,3.312441643119289,2.231932429369334,4.726025064470267,3.068558286215141,2.566858630294286,3.16656916625047,1.58096855493895,2.060500948484819,2.226727448679234,3.060635076725285,3.782043335231107,2.148809848510862,1.543063982355565,3.236872731100961,4.418599325515014,2.672928345472312,2.903091635788246,2.15683404861945,4.235336493264215,1.482659781536954
2024-02-21,1.943336896422542,3.481999601119951,3.558488971854966,4.794161204515364,4.113104669185775,4.393381079160024,2.961679633745101,1.741394347917531,4.98326117183854,1.517423044154798,2.885829277417062,1.272372396968426,4.775403429403278,4.859699763393758,3.877556248015894,2.399971374520676,2.017529604470497,2.06121329814819,1.509176101680299,3.103235812306892,1.684354870768468,4.9998264510309,3.72886301051808,3.192209626306842,4.180431780633249,4.987529818685767,1.763497123403017,4.165572155031104,2.368648330348643,3.924930739941085,3.830638910151108,4.993320171192165,1.447488207345863,1.008501579266111,3.991137858444491,3.275107673195227,3.763496511846627,4.014100139305591,2.974026207103345,2.426138100162338
2024-02-22,1.56726910280591,2.266922666213825,3.50682590383642,3.910174438362999,1.097090818488245,2.72046393750696,3.608498379368556,4.412983904634052,2.90129912884833,4.876823486870741,2.062530190165789,1.054034826506876,2.935011458806945,2.024455180080072,4.294870688092677,1.931090688724448,2.242516873165225,4.164909724076449,3.86057300810144,3.23220494662905,4.081503545209993,2.520519714664218,3.488769077961665,4.573624106062618,1.633565888405556,1.03562463956783,2.027026444794796,4.189887773786355,3.267302569960643,4.784643454141728,3.191496399446717,2.063125530354598,4.063541218797344,3.630201543660041,4.282733439846345,3.67199390408967,2.807796041478062,2.108330676374842,1.222401859077036,2.231745010701464
2024-02-23,3.819792247691038,2.674547454280106,1.021240190458671,1.04542051404877,3.044887150294747,1.333163918875997,1.204301920677027,4.862066556549893,4.436010558632234,1.608108908838278,1.002656874360818,4.766671181559026,2.113301193280457,1.74359041142199,3.766032431326141,1.435614955365305,2.058598392011201,4.900378720848186,3.557851097896041,3.082711165930214,1.185033910266475,2.72010828300815,1.903199647561921,3.814590433167958,1.880714106226004,1.325727342265352,4.355189113599891,1.24013144117706,4.003833837397968,4.717701303926534,1.428516474725499,3.238671719476375,2.806906841013471,4.194840234864894,3.49392002441875,2.11309374628461,1.005876024569481,2.931470915366063,4.576435529573866,4.621452681290669
2024-02-24,2.591674459339751,4.098003819536808,1.563829906094775,4.869351208147929,4.444492032263147,3.470627930276973,1.171624761610233,3.803422597790951,4.653137363541923,3.098308269914504,2.416899287309051,1.481109379917878,4.019604416550273,4.540087404847225,1.401006976303394,4.035938219009368,1.06824194503639,4.868219672308879,3.460232082540385,3.209756235966533,1.501187932213977,4.442707869434756,1.137725143187257,1.369397101360849,4.864883249458002,2.547869628766219,1.283135586610884,2.881821417414085,1.184548078939035,1.065480619597438,3.247000917743458,1.844824879180387,3.487650359153065,2.338797055374726,1.529908131538411,4.937607432913351,1.999765661928389,1.247908584296787,2.115346480801317,2.006800223600846
2024-02-25,2.183799334355711,4.717166686279134,2.063622509347164,4.31258645286678,4.940434717348528,4.133586582059223,3.075959681545727,1.264297055406688,2.889655156684292,2.753023787886814,1.811184164747981,2.694350546857218,2.431031536321355,1.654737044606594,2.765496573329945,2.051199825297956,3.088249682729058,1.140640238864777,4.624925679149136,4.265457222079425,2.19858521687032,2.422696924802985,4.220660723118276,1.239137743791208,2.41813068026303,1.414982171860925,4.92878658436016,1.575886929256613,2.916139779235184,2.920173730415637,4.124712834273836,2.088583485165333,3.951095430066678,1.105354236563429,4.708601750589294,1.395822605031671,2.923318017514224,1.693718853046692,2.474467091863297,3.568082067077947
2024-02-26,3.210325330042018,4.407234331028972,4.849580295243202,1.442089176210642,3.523327233639215,4.991976003742634,4.951556677334104,3.413291969162978,1.512083481803267,3.332771323962113,1.008258542297687,1.795645338667438,4.82449263823984,2.321762290411375,3.553560423107794,2.123437978528971,4.791287548446358,3.914234919797947,2.31860463032565,4.167045684721483,1.569888699905806,2.156434079721771,3.716729330814039,4.37817819038854,3.371591049604062,3.091938661116094,1.438436049079958,1.586161846213065,4.832765484630198,1.010499440334582,2.937674745389717,4.025369922968498,1.839852120825114,2.838254865311454,2.972244763780884,2.041588630806112,4.515005004264703,4.700624720288929,3.997347401675307,1.034546366868188
2024-02-27,1.432662097905351,2.569275760261838,1.884872510926369,3.734905789104185,1.409785127087722,2.588103329130696,2.106598920836758,3.025371677295217,2.399590722015516,3.825642310668044,1.098308097227864,3.53594768522363,1.92228515877528,2.074836115027397,4.201022414334094,4.822273575921683,2.266200840108346,4.307221081476303,1.415963351884932,3.535926612029533,3.515702270929663,1.928447471922397,2.068738636455862,1.735215819616494,3.289645713826365,2.78687462381399,1.774256437477735,4.730563724080472,1.956892613277725,4.114955614028488,1.098763601014517,1.733920434015828,4.275464270052394,3.145706224403391,3.584430135000822,2.715593565491222,2.742528518762122,1.501616055193869,1.683970583873488,4.675988307544763
2024-02-28,4.004129198139675,1.623911712137826,2.704009550678242,4.570828656995927,1.414313853793489,1.072385432805901,3.362341516191735,2.742126162123734,4.194756995535611,4.693822152816427,2.196614578175264,2.553616468676421,2.945088345317259,3.352605841741197,4.935415318726466,3.789321003320206,2.558194029382275,2.055070745801848,4.778502873688496,1.542193732434026,2.830528409336569,2.889820356099212,3.665323091583015,1.05650782016132,3.130776613589811,4.541342207563842,2.669218000604025,2.650414738237572,2.813241018425921,4.420408210017753,3.440004344675317,3.989403612053777,3.872600629706187,1.203438996550684,4.906798503913718,3.824832689583509,3.320500984714863,1.180706319798571,4.672324761354592,2.878227265420147
2024-02-29,3.881063410019032,4.701580101169762,3.658662346137755,2.692217760664485,1.795963759701936,2.469901289007709,3.827487237680488,3.598136896701187,4.711904666393432,4.467443654637499,4.264603009065473,4.64580350140305,2.105348610948198,2.478094160558598,2.51957561514407,3.241802354839121,3.672872918171084,2.146866732161577,1.077849869237201,2.596889534631637,4.644769525667943,2.673627734296089,3.309220000512175,4.574871718090934,2.843323731496088,1.718125612774168,2.700259653653664,2.526506516674649,3.923452258795418,4.362934506285084,1.045329049234427,2.979260536365515,2.069068157117234,1.657730758711144,3.662822670285498,4.342182564687773,3.177623015957313,1.775176628244385,4.005141308009227,3.085330675829476
2024-03-01,2.234111838217602,4.768738876072192,4.553060162176174,4.441242713373678,3.611999043780972,2.377156658795756,3.195397069597219,4.260900162865491,1.394441474891244,4.204299521021219,1.164719165312487,4.265684124857422,4.230255216639494,1.204029235315023,3.508642845847433,3.009812297251589,1.679278012686859,1.593515750709503,4.093036504268093,3.270770995347376,4.218552507181639,4.858891305870525,2.677403966939094,2.276008381784586,2.128318036197391,3.763945866608669,4.887509632719322,2.143275816405347,2.849112862657674,3.305323705847845,4.815694364185764,1.98858066396454,4.846531902700525,3.096104378363694,3.91354784836002,4.125363587035188,1.658436915586941,4.898978420000853,4.904482311232666,4.464680221028827
2024-03-02,4.93199653966613,4.928991109153376,4.970667973857065,1.474462073463064,4.753024547855849,1.978278436082251,2.832849039034448,4.029626223286904,1.814483728308928,3.26524642221732,1.743266992903983,1.418944426725173,1.466234449718394,2.430556139392875,1.018619347348734,2.699415684806758,3.656788420324596,2.606752740015955,1.34317840207934,1.250755448094562,4.373419261890594,2.305057686920799,4.408265842804858,4.553311828505036,2.06610580490416,1.682624879708035,4.027914996574784,3.310941175572973,1.431452799340637,2.598022396232417,2.327999780662506,3.642763255987891,2.681620616072471,3.594705197937573,4.197552272312969,3.828290209062724,3.470141371629997,4.625870919292009,1.991127026884679,3.030225995411863
2024-03-03,2.112466051059447,1.677250762174403,4.860379892871878,1.60492089989634,4.221849749619986,3.344431766964579,3.277147679937177,3.048322863695138,4.887052304455804,2.455379100366551,4.151663003815505,3.221176429867838,2.582534670502905,4.821863733223124,3.393263877458748,1.475667768584054,2.670156803987426,4.12632691072643,3.774988092956855,4.665361319346297,4.024446612016673,1.896137587968028,1.846774566452571,3.737092180616945,4.122556627009361,4.545459153238805,2.793254755841708,3.86518436949963,1.683798216910413,2.25903700960184,3.528483257106958,1.591534208025987,4.822729554779279,1.511429911154001,4.107056673020978,2.274455421074501,3.931621124378887,2.619030831526826,3.990515380982378,4.601353370822517
2024-03-04,2.037509536566081,4.032774865415295,2.839500829578084,3.294438987867262,4.820186724025132,4.91714527995671,4.446363855702254,2.436388350921185,4.55080334290928,3.554436710565652,2.719987121882852,1.142970730001935,4.080512496766328,3.008422322896452,4.144753997860243,3.992091197373079,4.174269472193408,2.202604634787067,4.203194396270524,3.195385313864669,3.384573347233696,1.655712267308346,4.804277700197209,3.129942331384221,1.957709576153308,2.633709202251921,3.884370206727146,4.741201633546246,4.6263452708737,1.561157191601979,4.48715834045799,3.360668721264855,2.638717859835887,2.857468097333629,4.178446873059899,4.379100317611943,3.631587579171716,1.233845172111573,4.233854693176161,1.102976854999478
2024-03-05,2.893304801796573,3.700503655283028,1.085434731753393,1.409267263550377,2.168709460670088,4.931960439831359,1.55898311545982,2.322385203036841,1.204212258767694,2.325075521170905,2.281305146043326,4.787228683778089,4.380616347982881,2.531056876971086,1.099076232156995,4.324124455981513,3.642144708578161,1.609457934605239,4.984285084040749,1.400933749696492,2.551072568087226,2.776669750848473,3.024426776661425,2.023813571180257,2.676264765521428,4.149193706353593,2.085065626736659,4.253003047886812,1.050303403494476,1.571195467632442,4.701202696699894,2.881599716883652,1.203190559613913,3.441773010510915,2.824028163190345,1.354350675207208,2.391849972595452,3.457704337415996,3.510834178248473,4.547612118423034
2024-03-06,4.468458166374651,2.177064656518756,2.741413865300628,4.181826107105259,3.710033423976041,4.751457497776157,3.484561301841533,1.391240645916211,4.537441452967801,4.076622099954364,3.847481803573288,1.214934189414941,2.584890978646976,1.669743277838157,4.287615633631476,3.802114491271451,4.532310389276541,4.866300427696656,4.098990456769995,4.976932332883049,2.970024357532359,1.418951175764321,1.454212428293692,2.667213226922895,1.741284554918327,4.683815331254188,1.848312970755131,2.505479026375068,3.049527529610085,2.321608949529949,3.658385064871132,3.421022223980847,4.757470779152333,4.327836242188526,3.411846754434976,2.786846850588952,3.459098749002838,3.492263998336389,2.078310399744036,1.712070341824849
2024-03-07,3.459079544577195,1.148518415565791,1.057006060601184,2.368415500815155,4.293886876270149,4.464538825298924,4.843250115290711,1.260485874195274,1.178284443950656,4.653134385468135,2.220186793451446,3.231949602438531,4.92977953200284,2.601794138943693,3.66348559323936,2.603518254527941,4.072778657851119,3.110858902291463,1.950092551945399,2.085224405033865,3.076030215111869,2.229052522021856,2.540921786768731,1.006654494708041,3.726711911391294,1.232061828666961,3.941885872807775,1.831839432290635,1.659059612620018,3.402224904664959,4.933891752019364,2.688278360662128,4.477276408257076,1.247363502385263,3.034673029738627,3.727063457006552,2.501556875960929,1.517878089807172,1.061625783307623,2.546969344350388
2024-03-08,2.032236850153629,3.129281313034243,3.812756064062657,4.797119600172568,3.77634950033192,4.124771375849562,1.675704463458263,2.496250500029303,2.655120879433064,3.745520920001892,2.183567905507494,2.213167685678664,2.423556618563472,4.241208326172929,3.310360360173395,1.301109119330938,1.312984398761875,2.485147777129997,4.066364202424634,3.754733705914722,3.970953868576694,4.962206935316818,2.852290494764444,2.179668709886802,2.386667364178448,1.367724316792752,2.800452929055012,3.508514492195832,3.494309648948323,1.051076110051633,3.534927858164068,3.662745714633537,3.008098113600404,4.779517197681243,2.032178976650471,4.407663634608538,1.696886255248225,2.047820697844968,1.819595100287311,4.541277985443578
2024-03-09,3.831929418604747,4.068840264216387,2.148610851545318,3.193025127768352,3.173410561267078,3.958530004719797,4.827482276422586,2.111959779181864,4.173126691028193,3.63988219409305,3.320951483453841,4.099519117389608,4.776129865712397,1.146765671477652,1.589600410052883,4.025148926004463,1.335165411640338,3.064494802964372,1.879443106566428,2.097182815371006,4.1741027178993,2.801935100429795,2.512092287608937,1.05160515901162,3.807758354148416,4.859752501058269,4.114077294457893,1.932306504874908,2.058008125640677,2.691211461915062,2.630926732573086,1.929350725872311,4.166471151178217,4.144342799536649,3.825883339107263,1.019842406276322,4.669513193600547,2.350232420424778,1.115275021382701,3.549676136866724
2024-03-10,3.807361931777665,1.120771093074846,4.493277711607615,2.77791582140908,3.009573175628404,3.160191854774768,3.582177178317976,2.379426346490992,1.404429962253965,2.273515746664706,1.672568472091281,3.224532717801896,2.272114523841546,4.83226871197374,4.862937111921123,3.480503522272966,3.469989070669144,4.941514258268423,4.549132604940744,4.06027979663256,3.950397180671507,3.68384405849805,2.563664992521244,4.444664002067562,2.426034041554388,3.153032999947875,4.687026157581609,3.911581286897294,1.378673291636269,4.108554563241891,4.606763934170298,4.301553132864607,2.907061142028724,4.300591165141032,1.302516363867268,2.016906447303076,4.467467584219442,1.165551244829523,2.592216076680868,4.441879543025733
2024-03-11,2.254362446970805,2.462156112472305,1.805067063043462,2.948592507669499,4.961474088558319,4.648603812046355,1.473397736077876,1.100761157162025,4.594550673633065,3.14868051179483,1.800759552833825,3.694613078338541,3.57689271171928,1.488342427345869,2.038400933990478,1.240311857253032,1.839441895480568,1.529222699412252,1.772945169898224,3.741868583652468,2.783419075329868,1.338483075016009,2.836450092906862,3.928863730749243,2.265567896736108,4.626123674285618,4.763185604220025,1.671062323257564,1.373545752651495,2.197427213386895,2.876170589316893,1.628056287181686,1.966273252380623,4.73319501312841,3.859520085979836,3.391783978545328,3.831822868883405,1.010903476037993,1.582085467827518,3.767000897332836
2024-03-12,1.197998977044271,1.407418460992866,1.536694552313151,2.266164483832536,2.195001243407764,2.020255141266558,4.002146613729665,4.992091151032403,3.135911694515183,4.776810871655768,2.586440448504259,1.426729787210854,2.635095317879349,2.184511093658773,2.973627849156713,3.628174707665693,2.844200876609633,4.740642048311303,4.539059289197519,3.807910380664789,3.859873991668428,4.411891686792904,3.342200913904844,3.229000175863975,2.590550956313,4.266224321722083,4.40809220859953,2.806371852293287,2.502371446426241,1.201620369253335,4.1683063041544,3.69222820013241,2.756807882887106,3.018741493656167,4.584209005987405,4.510696307363373,1.716334073626268,4.396037970771109,3.038955773468976,1.424471796118719
2024-03-13,2.958739649458197,1.526749127257828,2.588054667110534,3.817606157604695,2.139542082214925,1.415952310173682,4.631593830042513,3.836203239262178,3.461105706540389,4.169995622435666,4.342584150333902,2.933835992684093,4.52475300563776,4.665676042804422,2.086204381699126,3.430181439163177,3.106336115281877,3.15178311660761,4.750652375858248,2.220754810772116,2.245934875247056,3.747782959922071,4.573735641609669,1.433398937851437,3.438612794430307,3.712515703431373,2.104708025110642,4.026562384076595,1.413313255235408,1.958707552162955,1.001963855200174,3.010951667204555,2.053743820786834,1.312269889999494,4.52352581431545,1.79465993934229,3.26927915430447,2.085861721079977,3.3899983026446,3.617186534791555
2024-03-14,4.933735912938305,4.608524859216928,2.834891554454011,4.269813054472665,4.076187977280562,3.711579878474085,2.279335557532617,1.785803967283816,3.686110787063033,4.371893185604337,1.065011154709479,3.571213501234048,2.77149209848885,4.592351020507934,2.285891723416821,2.896739249054487,3.059068416140745,1.561758085484212,3.851569210795625,4.321905380483838,3.902365167243907,2.182904314753401,1.189020473589824,4.429086591786859,4.877175147476036,4.544898875125949,1.330440194654376,4.140544779290162,2.944013858422798,3.528485347596312,3.446861002579338,3.140125160344721,3.700311758075597,3.465285714098488,3.307363134561936,1.571298132528483,4.459749794770872,4.013981690225659,4.857476799727645,4.166972013692551
2024-03-15,1.231637107585041,2.165555282147611,1.152178726140232,4.826176418752969,3.668675282815294,4.856801677819126,3.125977113325231,4.208274095582455,2.49765593551896,2.415276130290564,2.513071268420531,3.631448534905713,2.437812604086609,4.601469806416903,4.933099460200621,1.121706061348024,1.774493161609986,1.448999970349544,1.169456188365773,1.910963973389146,3.330085083923534,4.668670204357659,3.617050834523993,2.240518758864296,1.70201365630203,3.4172311168946,3.944696539753218,4.296648539656726,2.1411517578012,4.608000566504902,3.31188510493332,3.892372218657675,4.232531332452325,4.725127936483013,2.159961388403144,2.56986647450417,4.599869221995343,4.337904553814672,2.596544976028554,2.869353063384759
2024-03-16,2.787173281476325,4.347961461154735,1.887296122039984,2.975781022648805,4.718474957787018,3.6688588271467,4.19231607902399,3.203975880741945,4.92186583536252,3.354648618725897,1.182042855850366,1.791931199759179,2.619094515828592,3.405108690295105,4.08772346963584,2.652344503615545,3.840233220062755,4.1594780124365,2.269040788999931,4.917080960143274,3.868590504294093,1.244998584406744,2.469274462300227,1.824920800795862,3.075180734776819,4.088409704623267,1.519699466461502,4.946937828642902,2.868446841515934,4.092066748043577,2.409665387882876,2.952547112634703,4.859456966615655,3.761048628222459,1.102612880573373,1.927928533489945,2.037043027960327,4.835627698415051,4.078274679896891,3.714522468531772
2024-03-17,3.598625980943342,4.523992243144525,3.223750755234427,3.966412428609295,4.082176246465462,4.632993516938316,1.601399027485481,3.233133696676994,2.713514052423425,4.692636084694961,1.420378776995997,4.930295554723651,4.501805296373185,1.295305126256994,2.963865542161898,3.870238000850104,3.952606182764226,4.625976500951683,4.199461742329244,2.243721521376358,1.278602954653525,4.215258101549079,1.726693046016035,1.59512189820654,4.475399614719712,1.020148575789739,1.253119536412888,4.677623955642388,2.006221721298635,4.097353097455865,3.628692749682743,1.448929449160977,4.179715613382372,1.82956394232764,3.781706324152209,2.523413370315118,3.179039433226992,4.78482583864454,2.03671956152053,2.204397829316053
2024-03-18,2.99373914344981,3.807143051743416,1.553747365457406,1.775963190400789,2.92416979243949,2.192983194822051,4.450236999136379,3.345109286082472,2.394660790873471,4.39533210241764,4.219513794216955,4.993419508397078,4.389230753334939,2.657826139222719,1.509995527079954,4.362563632801912,1.239031671841576,2.401084829379417,4.678951923085095,4.843065893780403,2.170101666801396,2.480090908395315,3.30649374919999,4.201004770789633,4.572454072606419,1.244755536856018,3.600386140188307,3.369618385629983,3.40375623605086,4.17333324735943,4.751425060667201,3.993024648883857,1.686498801787389,4.818604651111253,4.460824105476915,2.198621704994843,1.489009336527485,4.223962408117026,4.905407299549921,1.509948432048737
2024-03-19,3.562258374084874,3.754593267934854,1.16981795490209,3.057921364358192,3.187472715225365,2.360402984496444,1.274387339015537,1.915630398897576,2.431935747444785,2.740567946065319,3.363706902134277,3.889566074792945,2.270527493095785,2.315815039675932,1.078766570894815,1.163499440376073,2.031286777234146,3.960979990699827,3.513255321495649,4.079156082711339,3.605437393243524,1.039347552185232,1.141971630343966,4.140728841121476,4.262334333995057,2.397384652741021,2.7918414822202,4.117908801681717,4.430818620941202,2.104402929077839,4.137151487451666,1.803512207783855,2.789368988904536,3.875589007232723,3.743193701379523,3.009156226143941,3.679493620763315,1.202131562759422,2.153069026246707,1.865091870672154
2024-03-20,4.075677744859287,4.426269870677205,3.881277063947534,4.916043676003291,4.595300877207269,3.346868664892937,3.352630681964687,1.137068161408918,4.994106310833417,1.526303989464567,3.961388786526368,4.284060780497235,2.492218117220813,1.787408218661255,1.39503954716222,3.994424023318311,2.810614116822783,3.854871036004543,4.661630595407202,1.586334944604227,1.327172302861428,1.830756541275061,4.440120551180976,4.585117628908451,3.132424979818846,2.937580554093887,2.852670799622885,4.83617995079803,4.763274703458441,1.865951686723355,1.379966997171808,1.217532683187901,2.430653408795344,2.670171404075397,1.99070297633584,4.680900290239519,4.34861601715248,3.977852296190945,2.935585587318557,4.545983073556488
